Seq,loc,v(g),ev(g),iv(g),uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
9949,26.0,2.0,1.0,2.0,6,9,19,12,3,False
9950,4.0,1.0,1.0,1.0,3,2,3,2,1,False
9951,6.0,2.0,1.0,2.0,5,3,6,3,3,False
9952,20.0,6.0,6.0,2.0,15,17,47,30,11,False
9953,11.0,2.0,1.0,2.0,5,6,16,13,3,False
9954,4.0,1.0,1.0,1.0,3,2,3,2,1,False
9955,13.0,2.0,1.0,2.0,10,15,17,19,3,False
9956,11.0,1.0,1.0,1.0,5,6,11,7,1,False
9957,14.0,2.0,1.0,2.0,5,8,12,8,3,False
9958,314.0,86.0,29.0,31.0,35,67,875,574,168,False
9959,15.0,1.0,1.0,1.0,4,6,8,6,1,False
9960,46.0,8.0,1.0,2.0,17,22,66,47,15,False
9961,7.0,2.0,1.0,2.0,5,4,7,5,3,False
9962,3.0,1.0,1.0,1.0,1,0,1,0,1,False
9963,306.0,55.0,15.0,24.0,28,53,517,326,109,False
9964,10.0,1.0,1.0,1.0,7,8,18,13,1,False
9965,65.0,8.0,1.0,3.0,19,29,103,64,15,False
9966,22.0,3.0,1.0,3.0,15,16,42,22,5,False
9967,20.0,5.0,4.0,3.0,11,15,36,25,9,False
9968,42.0,7.0,4.0,3.0,19,21,77,50,13,False
9969,22.0,3.0,1.0,3.0,15,16,42,22,5,False
9970,42.0,7.0,4.0,3.0,19,23,78,51,13,False
9971,22.0,3.0,1.0,3.0,15,16,42,22,5,False
9972,65.0,8.0,1.0,3.0,19,28,103,64,15,False
9973,22.0,3.0,1.0,3.0,15,16,42,22,5,False
9974,11.0,1.0,1.0,1.0,10,7,27,13,1,False
9975,17.0,2.0,1.0,2.0,10,12,35,21,3,False
9976,10.0,2.0,1.0,2.0,8,6,14,10,3,False
9977,12.0,1.0,1.0,1.0,4,7,15,14,1,False
9978,29.0,5.0,1.0,5.0,10,20,70,47,9,False
9979,10.0,1.0,1.0,1.0,6,9,13,11,1,False
9980,7.0,1.0,1.0,1.0,8,5,10,5,1,False
9981,13.0,1.0,1.0,1.0,8,6,35,17,1,False
9982,10.0,2.0,1.0,2.0,8,11,16,12,3,False
9983,15.0,1.0,1.0,1.0,7,10,18,12,1,False
9984,14.0,2.0,1.0,1.0,11,19,58,47,3,False
9985,32.0,3.0,1.0,2.0,14,14,37,22,5,False
9986,4.0,1.0,1.0,1.0,6,4,7,4,1,False
9987,12.0,2.0,1.0,1.0,13,6,21,11,3,False
9988,33.0,3.0,1.0,2.0,13,16,36,24,5,False
9989,35.0,4.0,3.0,2.0,19,21,77,45,7,False
9990,7.0,1.0,1.0,1.0,5,6,11,7,1,False
9991,19.0,1.0,1.0,1.0,10,13,33,24,1,False
9992,20.0,1.0,1.0,1.0,10,13,32,23,1,False
9993,18.0,1.0,1.0,1.0,10,13,33,24,1,False
9994,16.0,1.0,1.0,1.0,10,11,29,20,1,False
9995,32.0,6.0,6.0,2.0,21,24,79,49,11,False
9996,11.0,2.0,1.0,1.0,8,6,11,7,3,False
9997,9.0,2.0,1.0,2.0,4,4,10,4,3,False
9998,49.0,4.0,1.0,3.0,17,16,79,43,7,False
9999,51.0,10.0,7.0,3.0,20,12,100,46,19,False
10000,139.0,11.0,11.0,11.0,20,51,187,134,21,False
10001,15.0,3.0,1.0,1.0,8,7,17,9,4,False
10002,39.0,11.0,11.0,1.0,13,12,76,50,21,False
10003,91.0,8.0,1.0,8.0,0,0,0,0,12,False
10004,38.0,5.0,1.0,5.0,15,31,61,48,6,False
10005,13.0,5.0,1.0,1.0,0,0,0,0,9,False
10006,28.0,3.0,1.0,1.0,11,6,44,26,5,False
10007,98.0,11.0,1.0,10.0,11,26,189,154,21,False
10008,23.0,5.0,1.0,4.0,17,17,70,44,9,False
10009,15.0,1.0,1.0,1.0,10,6,46,24,1,False
10010,29.0,7.0,3.0,6.0,18,20,62,50,13,False
10011,34.0,34.0,34.0,34.0,11,29,173,93,67,False
10012,89.0,112.0,112.0,112.0,11,81,563,301,223,False
10013,70.0,9.0,5.0,8.0,16,17,134,112,17,False
10014,37.0,2.0,1.0,2.0,8,27,76,66,3,False
10015,52.0,9.0,4.0,8.0,16,25,107,90,17,False
10016,11.0,5.0,3.0,3.0,13,8,20,12,9,False
10017,10.0,4.0,3.0,2.0,11,6,15,9,7,False
10018,11.0,1.0,1.0,1.0,5,9,15,10,1,False
10019,133.0,16.0,11.0,7.0,26,60,250,201,30,False
10020,22.0,3.0,1.0,3.0,14,13,37,28,5,False
10021,23.0,3.0,1.0,3.0,13,19,36,34,5,False
10022,11.0,2.0,1.0,2.0,8,6,10,8,3,False
10023,12.0,2.0,1.0,1.0,6,8,21,21,3,False
10024,9.0,2.0,1.0,2.0,6,4,7,7,3,False
10025,6.0,1.0,1.0,1.0,4,5,6,5,1,False
10026,17.0,1.0,1.0,1.0,6,13,29,26,1,False
10027,6.0,1.0,1.0,1.0,4,5,6,5,1,False
10028,26.0,5.0,1.0,3.0,11,15,44,39,9,False
10029,10.0,2.0,1.0,2.0,8,11,14,11,3,False
10030,7.0,2.0,1.0,2.0,5,3,6,3,3,False
10031,8.0,1.0,1.0,1.0,3,5,7,6,1,False
10032,8.0,2.0,1.0,2.0,7,6,12,9,3,False
10033,11.0,2.0,1.0,2.0,8,7,20,13,3,False
10034,18.0,3.0,1.0,3.0,8,10,19,10,5,False
10035,11.0,2.0,1.0,2.0,6,7,14,9,3,False
10036,57.0,9.0,1.0,9.0,9,31,64,48,17,False
10037,63.0,13.0,6.0,5.0,20,24,111,69,25,False
10038,38.0,5.0,1.0,4.0,14,13,55,33,9,False
10039,11.0,3.0,1.0,2.0,10,7,17,10,5,False
10040,8.0,1.0,1.0,1.0,4,9,11,9,1,False
10041,33.0,4.0,1.0,3.0,17,22,46,41,7,False
10042,4.0,1.0,1.0,1.0,3,1,3,1,1,False
10043,31.0,6.0,4.0,5.0,13,16,50,45,11,False
10044,16.0,5.0,1.0,4.0,7,8,19,8,9,False
10045,10.0,2.0,1.0,2.0,8,5,10,5,3,False
10046,15.0,2.0,1.0,2.0,7,8,15,9,3,False
10047,4.0,1.0,1.0,1.0,5,6,8,6,1,False
10048,11.0,3.0,1.0,3.0,9,10,20,20,5,False
10049,62.0,9.0,9.0,9.0,9,31,67,48,17,False
10050,32.0,6.0,4.0,5.0,11,16,50,45,11,False
10051,8.0,1.0,1.0,1.0,4,9,11,9,1,False
10052,8.0,1.0,1.0,1.0,4,9,11,9,1,False
10053,5.0,1.0,1.0,1.0,8,3,13,6,1,False
10054,45.0,5.0,1.0,4.0,18,25,63,51,9,False
10055,17.0,3.0,1.0,3.0,9,9,21,14,5,False
10056,21.0,3.0,1.0,3.0,10,13,27,18,5,False
10057,5.0,1.0,1.0,1.0,4,2,5,2,1,False
10058,27.0,4.0,1.0,4.0,10,14,37,25,7,False
10059,11.0,3.0,3.0,2.0,12,7,15,9,5,False
10060,4.0,1.0,1.0,1.0,4,3,4,3,1,False
10061,4.0,1.0,1.0,1.0,5,3,5,3,1,False
10062,47.0,7.0,5.0,2.0,17,8,136,45,13,False
10063,11.0,1.0,1.0,1.0,9,6,24,10,1,False
10064,11.0,5.0,3.0,3.0,7,6,15,10,9,False
10065,12.0,1.0,1.0,1.0,7,6,16,14,1,False
10066,4.0,1.0,1.0,1.0,4,5,6,5,1,False
10067,20.0,3.0,1.0,2.0,0,0,0,0,5,False
10068,12.0,3.0,3.0,1.0,11,7,19,11,5,False
10069,14.0,3.0,3.0,2.0,13,7,18,11,5,False
10070,33.0,5.0,1.0,3.0,16,10,40,25,9,False
10071,17.0,3.0,1.0,1.0,11,3,30,15,5,False
10072,14.0,2.0,1.0,2.0,8,6,14,10,3,False
10073,6.0,1.0,1.0,1.0,4,3,5,4,1,False
10074,61.0,1.0,1.0,1.0,15,8,170,85,1,False
10075,139.0,14.0,1.0,14.0,21,30,306,148,27,False
10076,29.0,2.0,1.0,2.0,18,14,54,33,3,False
10077,12.0,1.0,1.0,1.0,10,5,15,8,1,False
10078,10.0,1.0,1.0,1.0,10,6,21,13,1,False
10079,21.0,2.0,1.0,2.0,10,9,30,27,3,False
10080,16.0,1.0,1.0,1.0,7,10,33,30,1,False
10081,42.0,2.0,1.0,2.0,14,6,115,56,3,False
10082,52.0,2.0,1.0,2.0,14,6,153,74,3,False
10083,42.0,2.0,1.0,2.0,14,6,115,56,3,False
10084,47.0,2.0,1.0,2.0,14,6,134,65,3,False
10085,52.0,2.0,1.0,2.0,14,6,153,74,3,False
10086,80.0,8.0,1.0,1.0,26,13,87,46,13,False
10087,117.0,10.0,1.0,1.0,31,20,118,63,17,False
10088,155.0,11.0,5.0,5.0,25,32,162,105,21,False
10089,12.0,2.0,1.0,2.0,0,0,0,0,5,False
10090,43.0,6.0,1.0,6.0,11,17,107,74,11,False
10091,21.0,3.0,1.0,3.0,12,14,31,27,5,False
10092,6.0,1.0,1.0,1.0,4,3,6,4,1,False
10093,16.0,5.0,1.0,2.0,10,6,35,21,9,False
10094,6.0,1.0,1.0,1.0,4,3,6,4,1,False
10095,16.0,5.0,1.0,2.0,10,6,35,21,9,False
10096,46.0,6.0,1.0,2.0,10,8,51,32,11,False
10097,18.0,5.0,1.0,1.0,7,4,34,20,9,False
10098,15.0,5.0,1.0,2.0,10,6,34,21,9,False
10099,12.0,2.0,1.0,2.0,7,6,12,11,3,False
10100,17.0,1.0,1.0,1.0,3,5,11,5,1,False
10101,20.0,3.0,1.0,3.0,10,13,25,23,5,False
10102,21.0,3.0,1.0,3.0,10,14,27,25,5,False
10103,8.0,1.0,1.0,1.0,3,4,9,4,1,False
10104,20.0,3.0,1.0,3.0,10,13,25,23,5,False
10105,20.0,3.0,1.0,3.0,10,13,25,23,5,False
10106,15.0,2.0,1.0,2.0,10,13,25,21,3,False
10107,4.0,1.0,1.0,1.0,3,2,3,2,1,False
10108,9.0,3.0,3.0,1.0,10,4,12,7,5,False
10109,15.0,4.0,3.0,1.0,12,7,21,10,7,False
10110,4.0,1.0,1.0,1.0,3,2,3,2,1,False
10111,7.0,2.0,1.0,2.0,5,3,6,4,3,False
10112,22.0,2.0,1.0,2.0,12,13,34,27,3,False
10113,59.0,7.0,1.0,5.0,15,39,101,85,13,False
10114,40.0,4.0,1.0,3.0,16,25,70,56,7,False
10115,54.0,11.0,8.0,7.0,20,20,85,61,21,False
10116,10.0,1.0,1.0,1.0,7,14,24,20,1,False
10117,10.0,1.0,1.0,1.0,7,14,23,19,1,False
10118,46.0,2.0,1.0,2.0,14,16,54,30,3,False
10119,39.0,4.0,1.0,3.0,15,25,84,69,7,False
10120,141.0,40.0,16.0,12.0,23,47,225,187,79,False
10121,16.0,3.0,1.0,3.0,13,13,26,18,5,False
10122,11.0,1.0,1.0,1.0,5,2,41,16,1,False
10123,238.0,16.0,16.0,16.0,15,37,211,169,31,False
10124,49.0,2.0,1.0,2.0,11,20,41,33,3,False
10125,9.0,3.0,1.0,3.0,8,14,24,19,5,False
10126,16.0,3.0,1.0,3.0,9,14,22,20,5,False
10127,7.0,2.0,1.0,2.0,5,3,6,4,3,False
10128,38.0,7.0,1.0,3.0,15,26,58,53,13,False
10129,176.0,25.0,1.0,22.0,22,43,411,349,43,False
10130,19.0,4.0,3.0,2.0,15,13,35,20,7,False
10131,18.0,1.0,1.0,1.0,8,21,34,24,1,False
10132,21.0,2.0,1.0,2.0,9,5,20,12,3,False
10133,104.0,24.0,1.0,10.0,11,53,214,151,47,False
10134,16.0,2.0,1.0,2.0,7,17,25,19,3,False
10135,29.0,5.0,5.0,2.0,0,0,0,0,9,False
10136,29.0,5.0,5.0,2.0,22,19,67,41,9,False
10137,24.0,11.0,11.0,8.0,0,0,0,0,21,False
10138,11.0,2.0,1.0,2.0,14,10,26,15,3,False
10139,21.0,1.0,1.0,1.0,5,19,41,40,1,False
10140,114.0,22.0,7.0,1.0,30,34,221,182,43,False
10141,23.0,5.0,1.0,4.0,17,10,50,20,9,False
10142,12.0,3.0,3.0,2.0,13,6,17,9,5,False
10143,39.0,6.0,1.0,2.0,18,15,51,41,11,False
10144,28.0,7.0,1.0,3.0,0,0,0,0,13,False
10145,16.0,1.0,1.0,1.0,9,8,28,14,1,False
10146,107.0,1.0,1.0,1.0,8,39,253,212,1,False
10147,23.0,4.0,1.0,4.0,12,10,30,20,7,False
10148,109.0,20.0,1.0,20.0,9,24,212,172,39,False
10149,11.0,2.0,1.0,2.0,8,6,10,10,3,False
10150,22.0,2.0,1.0,2.0,11,14,30,19,3,False
10151,7.0,2.0,1.0,1.0,7,3,8,4,3,False
10152,12.0,1.0,1.0,1.0,5,8,17,16,1,False
10153,7.0,1.0,1.0,1.0,5,12,17,17,1,False
10154,65.0,5.0,3.0,4.0,16,42,156,135,9,False
10155,75.0,6.0,5.0,4.0,14,43,166,155,11,False
10156,60.0,4.0,1.0,4.0,13,27,122,113,7,False
10157,24.0,2.0,1.0,2.0,12,19,43,39,3,False
10158,33.0,2.0,1.0,2.0,11,24,57,47,3,False
10159,68.0,10.0,1.0,5.0,19,24,153,112,19,False
10160,11.0,1.0,1.0,1.0,5,3,8,4,1,False
10161,29.0,4.0,1.0,3.0,9,10,38,23,7,False
10162,28.0,4.0,1.0,3.0,10,10,38,23,7,False
10163,233.0,32.0,8.0,15.0,27,85,522,368,63,False
10164,110.0,19.0,8.0,6.0,22,21,190,117,37,False
10165,42.0,5.0,1.0,5.0,16,23,57,43,9,False
10166,17.0,2.0,1.0,2.0,9,14,23,19,3,False
10167,126.0,11.0,6.0,9.0,22,49,287,243,21,False
10168,17.0,2.0,1.0,2.0,7,15,20,18,3,False
10169,107.0,11.0,6.0,8.0,24,50,213,176,21,False
10170,25.0,2.0,1.0,2.0,10,20,35,29,3,False
10171,56.0,6.0,1.0,5.0,17,35,79,70,11,False
10172,21.0,2.0,1.0,2.0,10,20,32,28,3,False
10173,40.0,5.0,1.0,5.0,14,21,53,40,9,False
10174,34.0,2.0,1.0,1.0,11,26,54,44,3,False
10175,32.0,2.0,1.0,2.0,10,22,49,42,3,False
10176,22.0,1.0,1.0,1.0,12,15,36,25,1,False
10177,12.0,2.0,1.0,1.0,7,13,24,25,3,False
10178,14.0,2.0,1.0,2.0,11,9,31,17,3,False
10179,108.0,19.0,1.0,16.0,26,41,187,108,33,False
10180,146.0,23.0,11.0,18.0,24,61,309,195,45,False
10181,19.0,3.0,1.0,3.0,9,6,21,10,5,False
10182,13.0,3.0,1.0,2.0,9,6,13,6,5,False
10183,5.0,2.0,1.0,2.0,5,5,6,5,3,False
10184,210.0,52.0,1.0,52.0,7,53,324,187,103,False
10185,10.0,1.0,1.0,1.0,4,12,14,14,1,False
10186,15.0,4.0,3.0,4.0,13,16,33,26,7,False
10187,7.0,2.0,1.0,2.0,5,3,6,4,3,False
10188,18.0,4.0,1.0,2.0,14,20,38,35,7,False
10189,13.0,1.0,1.0,1.0,8,14,23,21,1,False
10190,62.0,10.0,8.0,9.0,16,25,81,57,19,False
10191,32.0,11.0,11.0,3.0,16,8,103,42,21,False
10192,32.0,6.0,1.0,3.0,14,21,58,53,11,False
10193,41.0,5.0,1.0,3.0,14,24,70,60,9,False
10194,38.0,8.0,7.0,2.0,19,15,47,29,15,False
10195,148.0,50.0,34.0,17.0,25,56,321,204,99,False
10196,139.0,31.0,14.0,18.0,23,48,230,147,61,False
10197,22.0,4.0,1.0,4.0,8,15,38,29,7,False
10198,74.0,11.0,1.0,2.0,17,12,108,57,18,False
10199,108.0,15.0,13.0,3.0,24,51,223,162,29,False
10200,68.0,6.0,1.0,4.0,17,37,135,107,11,False
10201,16.0,6.0,6.0,2.0,15,6,44,17,11,False
10202,10.0,3.0,3.0,2.0,11,6,15,8,5,False
10203,19.0,3.0,1.0,3.0,10,11,25,23,5,False
10204,26.0,4.0,1.0,2.0,14,9,33,24,7,False
10205,55.0,9.0,1.0,2.0,17,16,86,62,17,False
10206,90.0,9.0,7.0,8.0,20,68,232,208,17,False
10207,21.0,5.0,3.0,2.0,14,12,39,20,9,False
10208,15.0,3.0,3.0,2.0,15,11,28,17,5,False
10209,12.0,3.0,1.0,2.0,10,6,12,10,5,False
10210,4.0,1.0,1.0,1.0,5,3,7,5,1,False
10211,55.0,7.0,6.0,5.0,18,24,101,58,13,False
10212,9.0,4.0,1.0,3.0,7,6,10,8,7,False
10213,21.0,5.0,5.0,3.0,14,13,33,24,9,False
10214,9.0,2.0,1.0,2.0,7,5,9,6,3,False
10215,18.0,2.0,1.0,2.0,8,8,18,9,3,False
10216,88.0,9.0,1.0,6.0,17,43,146,123,17,False
10217,118.0,18.0,14.0,18.0,19,41,268,198,35,False
10218,42.0,5.0,4.0,3.0,17,30,77,61,9,False
10219,11.0,1.0,1.0,1.0,6,8,15,12,1,False
10220,14.0,3.0,1.0,1.0,11,16,44,37,5,False
10221,56.0,10.0,8.0,7.0,20,26,116,99,19,False
10222,51.0,7.0,1.0,2.0,16,23,96,69,13,False
10223,252.0,33.0,1.0,31.0,35,91,477,382,56,False
10224,22.0,4.0,1.0,4.0,11,20,38,29,7,False
10225,22.0,3.0,1.0,1.0,0,0,0,0,5,False
10226,13.0,3.0,3.0,2.0,13,11,22,14,5,False
10227,16.0,2.0,1.0,2.0,12,8,26,12,3,False
10228,9.0,1.0,1.0,1.0,6,11,16,13,1,False
10229,19.0,2.0,1.0,2.0,8,13,30,23,3,False
10230,35.0,5.0,3.0,4.0,17,29,64,59,9,False
10231,45.0,6.0,3.0,4.0,15,27,65,47,11,False
10232,92.0,13.0,7.0,9.0,21,43,176,142,25,False
10233,146.0,14.0,6.0,10.0,24,62,350,295,27,False
10234,84.0,16.0,9.0,3.0,22,37,142,114,31,False
10235,18.0,2.0,1.0,2.0,7,15,20,18,3,False
10236,177.0,22.0,8.0,12.0,29,69,369,294,43,False
10237,38.0,5.0,3.0,3.0,17,26,64,51,9,False
10238,44.0,6.0,3.0,4.0,13,25,61,44,11,False
10239,31.0,4.0,1.0,4.0,14,13,41,26,7,False
10240,23.0,8.0,6.0,2.0,16,8,58,31,15,False
10241,37.0,8.0,6.0,5.0,19,18,61,41,15,False
10242,43.0,1.0,1.0,1.0,7,29,114,107,1,False
10243,23.0,2.0,1.0,2.0,13,12,65,46,3,False
10244,170.0,19.0,4.0,13.0,25,54,376,196,37,False
10245,121.0,23.0,7.0,1.0,26,24,219,181,45,False
10246,66.0,8.0,3.0,7.0,19,37,112,94,15,False
10247,55.0,14.0,10.0,13.0,15,23,114,71,27,False
10248,19.0,5.0,3.0,1.0,14,9,38,21,9,False
10249,7.0,1.0,1.0,1.0,5,4,8,5,1,False
10250,26.0,3.0,1.0,3.0,11,17,30,24,5,False
10251,15.0,2.0,1.0,2.0,7,5,16,9,3,False
10252,185.0,19.0,1.0,7.0,20,54,414,346,37,False
10253,4.0,1.0,1.0,1.0,3,2,3,2,1,False
10254,54.0,11.0,10.0,5.0,19,29,130,80,21,False
10255,56.0,6.0,6.0,4.0,15,9,52,49,11,False
10256,5.0,1.0,1.0,1.0,2,0,2,0,1,False
10257,31.0,6.0,1.0,3.0,17,10,69,42,11,False
10258,211.0,20.0,5.0,9.0,24,86,493,421,39,False
10259,159.0,15.0,10.0,9.0,26,71,404,343,29,False
10260,47.0,6.0,4.0,3.0,20,33,87,67,11,False
10261,43.0,4.0,3.0,2.0,14,27,82,62,7,False
10262,77.0,10.0,1.0,7.0,16,7,208,120,19,False
10263,54.0,4.0,1.0,3.0,16,37,117,96,7,False
10264,70.0,5.0,1.0,5.0,17,45,171,150,9,False
10265,82.0,7.0,1.0,6.0,16,47,166,152,13,False
10266,31.0,3.0,1.0,2.0,13,23,48,42,5,False
10267,17.0,3.0,1.0,3.0,8,10,21,16,5,False
10268,45.0,6.0,3.0,3.0,20,28,78,60,11,False
10269,7.0,2.0,1.0,2.0,4,2,5,2,3,False
10270,12.0,2.0,1.0,2.0,8,5,12,8,3,False
10271,60.0,5.0,3.0,2.0,18,32,104,81,9,False
10272,57.0,4.0,1.0,4.0,13,36,140,127,7,False
10273,147.0,13.0,1.0,10.0,21,22,299,236,25,False
10274,25.0,3.0,1.0,3.0,10,12,37,20,5,False
10275,10.0,1.0,1.0,1.0,4,11,15,13,1,False
10276,74.0,15.0,3.0,9.0,11,33,118,59,29,False
10277,15.0,1.0,1.0,1.0,6,10,23,18,1,False
10278,115.0,8.0,1.0,2.0,19,25,236,183,15,False
10279,38.0,3.0,1.0,3.0,14,22,76,64,5,False
10280,4.0,1.0,1.0,1.0,4,2,4,2,1,False
10281,58.0,7.0,1.0,5.0,14,38,100,84,13,False
10282,39.0,4.0,1.0,3.0,16,25,75,60,7,False
10283,17.0,2.0,1.0,2.0,5,11,15,13,3,False
10284,27.0,7.0,3.0,5.0,18,21,45,37,13,False
10285,26.0,4.0,1.0,1.0,0,0,0,0,7,False
10286,38.0,5.0,1.0,1.0,0,0,0,0,9,False
10287,4.0,1.0,1.0,1.0,3,2,3,2,1,False
10288,76.0,50.0,49.0,38.0,15,44,280,155,99,False
10289,10.0,1.0,1.0,1.0,4,10,15,15,1,False
10290,101.0,20.0,6.0,13.0,17,31,246,234,39,False
10291,9.0,1.0,1.0,1.0,7,10,18,11,1,False
10292,14.0,1.0,1.0,1.0,7,15,31,26,1,False
10293,12.0,2.0,1.0,2.0,6,9,18,9,3,False
10294,31.0,6.0,4.0,5.0,17,29,56,42,11,False
10295,25.0,3.0,1.0,3.0,14,12,73,35,5,False
10296,7.0,2.0,1.0,2.0,5,3,6,4,3,False
10297,16.0,4.0,1.0,2.0,12,9,22,17,7,False
10298,10.0,2.0,1.0,2.0,8,5,14,8,3,False
10299,10.0,1.0,1.0,1.0,9,11,19,14,1,False
10300,10.0,4.0,1.0,2.0,11,7,13,11,7,False
10301,4.0,1.0,1.0,1.0,5,3,5,3,1,False
10302,233.0,23.0,11.0,22.0,16,54,391,318,45,False
10303,10.0,2.0,1.0,1.0,13,8,17,9,3,False
10304,26.0,2.0,1.0,2.0,5,20,38,36,3,False
10305,14.0,2.0,1.0,2.0,10,9,19,12,3,False
10306,14.0,2.0,1.0,2.0,10,9,19,12,3,False
10307,19.0,3.0,1.0,2.0,16,9,29,16,5,False
10308,5.0,1.0,1.0,1.0,3,2,3,2,1,False
10309,33.0,5.0,5.0,2.0,19,15,44,33,9,False
10310,17.0,2.0,1.0,2.0,7,11,20,17,3,False
10311,17.0,2.0,1.0,2.0,7,11,20,17,3,False
10312,19.0,6.0,6.0,1.0,0,0,0,0,11,False
10313,22.0,3.0,1.0,2.0,12,13,30,20,5,False
10314,24.0,5.0,5.0,1.0,9,8,27,21,9,False
10315,5.0,1.0,1.0,1.0,3,1,3,1,1,False
10316,49.0,12.0,7.0,6.0,26,27,119,95,23,False
10317,31.0,5.0,5.0,5.0,15,17,55,39,9,False
10318,53.0,10.0,7.0,7.0,21,28,74,55,19,False
10319,27.0,2.0,1.0,1.0,13,13,29,25,3,False
10320,56.0,12.0,10.0,10.0,18,23,84,65,23,False
10321,4.0,1.0,1.0,1.0,7,3,8,3,1,False
10322,56.0,5.0,1.0,4.0,19,30,77,60,9,False
10323,17.0,2.0,1.0,1.0,9,8,20,14,3,False
10324,21.0,3.0,1.0,2.0,8,9,25,20,5,False
10325,50.0,12.0,5.0,8.0,29,28,156,112,23,False
10326,23.0,6.0,5.0,4.0,12,15,49,34,11,False
10327,19.0,8.0,7.0,5.0,0,0,0,0,15,False
10328,13.0,3.0,1.0,2.0,0,0,0,0,5,False
10329,19.0,8.0,1.0,6.0,20,15,87,50,15,False
10330,11.0,2.0,1.0,2.0,6,6,12,9,3,False
10331,18.0,8.0,1.0,6.0,19,15,80,47,15,False
10332,26.0,6.0,3.0,5.0,17,9,64,33,11,False
10333,18.0,6.0,5.0,3.0,23,17,160,49,11,False
10334,27.0,6.0,1.0,6.0,15,19,79,49,11,False
10335,15.0,6.0,5.0,3.0,23,16,148,44,11,False
10336,28.0,9.0,3.0,7.0,18,19,70,63,17,False
10337,31.0,16.0,9.0,10.0,28,30,324,117,31,False
10338,18.0,6.0,5.0,4.0,15,14,45,30,11,False
10339,27.0,6.0,1.0,3.0,16,15,47,39,11,False
10340,27.0,6.0,1.0,3.0,15,15,47,39,11,False
10341,37.0,9.0,3.0,8.0,15,29,166,105,17,False
10342,17.0,8.0,7.0,4.0,19,15,59,38,15,False
10343,13.0,3.0,1.0,2.0,12,9,19,16,5,False
10344,23.0,8.0,5.0,6.0,0,0,0,0,15,False
10345,15.0,2.0,1.0,2.0,8,8,16,11,3,False
10346,38.0,10.0,1.0,9.0,20,17,98,53,19,False
10347,15.0,6.0,5.0,3.0,23,16,150,45,11,False
10348,28.0,4.0,1.0,4.0,19,18,74,47,7,False
10349,22.0,6.0,3.0,4.0,16,17,52,42,11,False
10350,77.0,14.0,1.0,4.0,26,24,177,132,27,False
10351,16.0,5.0,3.0,3.0,15,13,41,32,9,False
10352,24.0,6.0,5.0,4.0,13,14,48,32,11,False
10353,15.0,3.0,1.0,2.0,13,10,21,18,5,False
10354,12.0,2.0,1.0,2.0,10,9,18,12,3,False
10355,8.0,3.0,3.0,1.0,8,4,11,6,5,False
10356,62.0,12.0,12.0,1.0,15,22,75,51,23,False
10357,20.0,4.0,4.0,2.0,12,11,32,19,7,False
10358,8.0,3.0,3.0,1.0,10,6,13,8,5,False
10359,21.0,4.0,4.0,3.0,10,12,30,17,7,False
10360,8.0,3.0,3.0,1.0,10,6,13,8,5,False
10361,108.0,20.0,14.0,8.0,19,18,153,84,39,False
10362,143.0,24.0,14.0,16.0,23,36,226,143,47,False
10363,141.0,28.0,14.0,22.0,21,31,244,147,55,False
10364,8.0,3.0,3.0,1.0,10,6,13,8,5,False
10365,8.0,3.0,3.0,1.0,10,6,13,8,5,False
10366,42.0,15.0,1.0,1.0,8,12,63,37,29,False
10367,26.0,7.0,4.0,1.0,14,10,34,32,13,False
10368,143.0,53.0,51.0,4.0,17,42,228,116,105,False
10369,20.0,4.0,4.0,2.0,12,11,28,16,7,False
10370,20.0,4.0,4.0,2.0,12,11,28,16,7,False
10371,18.0,4.0,4.0,1.0,18,12,35,19,7,False
10372,8.0,3.0,3.0,1.0,10,6,13,8,5,False
10373,10.0,4.0,4.0,1.0,12,8,18,11,7,False
10374,36.0,14.0,1.0,3.0,20,22,52,23,15,False
10375,45.0,7.0,7.0,4.0,12,21,95,61,13,False
10376,11.0,2.0,1.0,2.0,8,6,12,10,3,False
10377,38.0,4.0,1.0,3.0,14,25,72,53,7,False
10378,11.0,3.0,1.0,1.0,9,7,14,10,5,False
10379,35.0,5.0,1.0,5.0,15,19,68,40,9,False
10380,18.0,3.0,1.0,3.0,13,16,29,21,5,False
10381,21.0,4.0,1.0,1.0,9,5,19,14,7,False
10382,36.0,6.0,1.0,5.0,16,21,55,39,11,False
10383,72.0,11.0,4.0,7.0,14,20,84,68,21,False
10384,7.0,2.0,1.0,1.0,6,3,8,4,3,False
10385,84.0,22.0,11.0,1.0,20,27,127,84,43,False
10386,8.0,4.0,3.0,3.0,11,10,23,15,7,False
10387,13.0,4.0,3.0,3.0,12,11,25,16,7,False
10388,11.0,6.0,1.0,3.0,12,11,32,19,11,False
10389,15.0,3.0,1.0,3.0,9,5,17,13,5,False
10390,18.0,11.0,6.0,7.0,14,22,88,56,21,False
10391,5.0,1.0,1.0,1.0,4,2,4,2,1,False
10392,6.0,1.0,1.0,1.0,6,4,13,12,1,False
10393,6.0,1.0,1.0,1.0,5,4,9,8,1,False
10394,6.0,1.0,1.0,1.0,5,7,9,8,1,False
10395,6.0,1.0,1.0,1.0,8,9,21,14,1,False
10396,9.0,2.0,1.0,1.0,7,5,14,12,3,False
10397,5.0,1.0,1.0,1.0,7,4,11,8,1,False
